"Phrase","Count"
"quite happily showing",1
"happily showing and",1
"showing and we're",1
"and we're not",1
"we're not currently",1
"not currently handling",1
"currently handling the",1
"handling the anchor",1
"So our first",2
"is to handle",1
"handle the anchor",1
"anchor tag when",1
"tag when the",1
"when the document",1
"the document is",1
"document is read",1
"change to the",3
"tags function to",1
"to add support",1
"add support for",1
"support for anchor",1
"for anchor tags",1
"is our render",1
"our render HTML",1
"is the heart",1
"the heart of",1
"heart of our",1
"of our render",1
"our render engine",1
"render engine handling",1
"engine handling each",1
"handling each of",1
"So the last",1
"the last tag",1
"last tag in",1
"tag in our",1
"in our list",1
"our list currently",1
"list currently is",1
"currently is the",1
"is the image",1
"the image tag",4
"image tag which",1
"tag which is",1
"which is testing",1
"is testing to",1
"testing to ensure",1
"to ensure we're",1
"ensure we're inside",1
"we're inside the",1
"inside the body",1
"the body of",1
"body of the",1
"of the document",1
"the document before",1
"document before we",1
"before we display",1
"So let's first",1
"let's first put",1
"first put a",1
"put a couple",1
"couple of case",1
"of case statements",1
"statements in to",1
"in to handle",2
"the beginning and",1
"beginning and the",1
"and the end",3
"of the anchor",3
"the anchor tags",1
"the two new",1
"two new tags",1
"new tags the",1
"tags the beginning",1
"anchor tag and",1
"set a new",1
"a new variable",1
"new variable within",1
"variable within here",1
"within here called",1
"here called ref",1
"called ref tag",1
"ref tag which",1
"tag which will",1
"will be true",1
"be true at",1
"true at the",1
"beginning of a",1
"of a tag",1
"tag and false",1
"and false at",1
"false at the",1
"This will let",1
"will let our",1
"let our code",1
"our code know",1
"code know that",1
"know that we're",1
"that we're inside",1
"we're inside an",2
"inside an anchor",2
"an anchor tag",2
"anchor tag group",1
"tag group and",1
"group and as",1
"as we're handling",2
"we're handling clicks",1
"handling clicks on",1
"clicks on images",1
"on images today",1
"images today we",1
"today we can",1
"can test that",1
"test that within",1
"that within the",1
"within the image",1
"image tag section",1
"By testing this",1
"testing this immediately",1
"this immediately after",1
"immediately after we",1
"after we display",1
"the image on",1
"image on the",1
"So since the",1
"since the value",1
"value of ref",1
"of ref tag",1
"is true we",1
"true we know",1
"know we're inside",1
"we're inside a",2
"inside a reference",1
"We're within the",1
"within the block",1
"the block which",1
"block which is",1
"is the anchor",1
"store the link",1
"link which has",1
"which has come",1
"has come in",1
"come in on",1
"in on the",1
"on the URL",2
"So at this",1
"point we need",1
"need to have",1
"to have already",1
"have already stored",1
"already stored the",1
"stored the value",1
"value in the",1
"in the URL",2
"the URL variable",3
"URL variable and",2
"variable and we",2
"do that quite",1
"that quite easily",1
"quite easily at",1
"easily at the",1
"at the start",1
"of the reference",1
"the reference tag",1
"reference tag because",1
"tag because the",1
"because the URL",1
"the URL will",1
"URL will be",1
"will be within",1
"be within the",1
"within the attributes",1
"So we're looking",2
"we're looking specifically",1
"looking specifically for",1
"specifically for the",1
"for the equal",1
"the equal sign",1
"equal sign and",1
"sign and we're",1
"and we're taking",1
"we're taking the",4
"taking the second",1
"the second part",1
"second part of",1
"part of that",1
"of that using",1
"that using our",1
"using our parse",1
"our parse command",1
"parse command and",1
"command and trimming",1
"and trimming off",1
"trimming off any",1
"off any double",1
"any double quotes",1
"moment this should",1
"this should give",1
"should give us",1
"us the direct",1
"the direct path",1
"direct path, albeit",1
"albeit in the",1
"the same directory",1
"same directory, to",1
"to the file",1
"the file we",1
"file we wish",1
"wish to link",1
"So as the",1
"as the anchor",1
"anchor tag is",1
"tag is processed",1
"is processed before",1
"processed before the",1
"before the image",1
"image tag then",1
"tag then at",1
"then at this",1
"this point in",1
"the code our",1
"code our strURL",1
"our strURL variable",1
"strURL variable will",1
"variable will be",1
"will be populated",1
"So where are",1
"where are we",1
"populate the details",1
"details of this",1
"of this image?",1
"this image? The",1
"image? The display",1
"The display image",2
"display image command",1
"image command is",1
"command is the",1
"is the one",1
"the one that",1
"one that loads",1
"that loads the",1
"loads the image",1
"the image up",1
"image up from",1
"up from file",1
"to pass a",2
"pass a user",1
"defined type to",2
"type to that",1
"to that to",1
"that to allow",1
"us to pass",1
"to pass back",1
"pass back the",1
"back the x",1
"of the top",1
"top left and",2
"left and the",2
"and the bottom",3
"corners of the",1
"of the rectangle",1
"use a new",1
"local variable which",1
"variable which is",2
"is a user",3
"defined type we",1
"type we declared",2
"be a local",1
"to the beginning",4
"the function and",1
"function and declare",1
"and declare the",1
"declare the local",1
"the local variables",1
"local variables we're",1
"variables we're going",1
"to be needing",1
"be needing to",1
"needing to do",1
"to do all",1
"do all this",1
"are our new",1
"our new variables",1
"using the ref",1
"ref tag as",1
"tag as a",1
"as a true",1
"a true or",1
"or false to",1
"false to determine",1
"determine whether we're",1
"whether we're inside",1
"anchor tag or",1
"tag or not",1
"or not and",1
"not and we're",1
"using a user",1
"type to store",1
"store the coordinates",1
"the coordinates top",1
"coordinates top left",1
"left and bottom",1
"bottom right of",1
"right of the",1
"We're using url",1
"using url to",1
"url to store",1
"store the url",3
"the url in",2
"url in the",1
"in the link",1
"the link and",1
"link and we're",1
"we're using another",1
"using another variable",1
"another variable which",1
"is a long",1
"a long as",1
"long as the",1
"as the last",1
"the last populated",1
"last populated url",1
"As the user",2
"the user will",1
"user will have",1
"will have up",1
"have up to",1
"up to 10",1
"to 10 tabs",1
"10 tabs usable",1
"tabs usable within",1
"usable within the",1
"within the browser",1
"the browser and",1
"browser and we",1
"and we load",1
"we load each",1
"load each one",1
"each one up",1
"one up dynamically",1
"up dynamically each",1
"dynamically each time",1
"each time the",1
"time the user",1
"clicks on a",1
"on a tab",1
"Therefore we need",1
"track of a",1
"of a number",1
"number of these",1
"of these URLs",2
"these URLs as",1
"URLs as the",1
"user can step",1
"can step back",1
"step back and",1
"back and forward",1
"and forward through",1
"forward through 10",1
"through 10 history",1
"10 history pages",1
"history pages for",1
"pages for a",1
"for a tab",1
"a tab only",1
"tab only to",1
"only to hold",1
"to hold information",1
"hold information for",1
"information for each",1
"So as well",1
"as well as",1
"well as resetting",1
"as resetting this",1
"resetting this tag",1
"this tag we",1
"tag we need",1
"pass this value",1
"this value to",1
"value to our",1
"to our display",1
"our display image",1
"display image as",1
"image as it",1
"as it will",1
"it will populate",1
"will populate this",1
"populate this with",1
"this with x",1
"with x and",1
"before we amend",1
"we amend this",1
"amend this display",1
"this display image",1
"display image function",2
"image function let's",1
"function let's push",1
"push on and",1
"on and put",1
"and put the",1
"put the rest",1
"the code in",1
"code in here",2
"If ref tag",1
"true then we're",1
"then we're inside",1
"inside a anchor",1
"The url has",1
"url has already",1
"already been populated",1
"been populated so",1
"populated so we",1
"need to increment",1
"to increment the",2
"increment the pointer",1
"to our url",1
"our url position",1
"This will determine",1
"will determine the",1
"determine the place",1
"the place in",1
"place in the",1
"in the urls",1
"the urls array",1
"can populate the",1
"populate the link",1
"the link from",1
"link from the",1
"from the url",3
"Inside our user",1
"defined type and",2
"type and then",1
"quite easily slot",1
"easily slot this",1
"slot this entire",1
"this entire user",1
"entire user defined",1
"defined type into",1
"type into the",1
"into the array",1
"array of user",2
"of user defined",2
"user defined types",2
"defined types based",1
"types based on",1
"based on the",2
"the url long",1
"url long variable",1
"So next we",2
"next we need",1
"to the display",1
"we have changed",1
"have changed the",1
"changed the number",1
"of parameters it's",1
"parameters it's now",1
"it's now accepting",1
"Up until now",1
"until now it's",1
"now it's taken",1
"it's taken only",1
"taken only three",1
"only three parameters",1
"three parameters the",3
"parameters the dialog",1
"the dialog handle",1
"dialog handle the",1
"handle the attribute",1
"the attribute string",1
"attribute string and",1
"string and the",1
"and the tab",1
"the tab that",1
"tab that has",1
"that has been",1
"has been selected",1
"Now we're passing",1
"we're passing an",2
"passing an additional",1
"an additional value",1
"additional value which",1
"value which is",2
"So further down",1
"further down this",1
"down this code",1
"this code we",1
"code we have",2
"we have loaded",1
"have loaded the",1
"loaded the image",1
"the image file",1
"image file from",1
"file from disk",1
"from disk into",1
"disk into memory",1
"into memory and",1
"memory and we",1
"have the image",1
"the image width",1
"and the image",1
"the image height",1
"image height which",1
"height which are",1
"which are the",1
"are the key",1
"the key bits",1
"key bits of",1
"of information we",1
"information we need",1
"to store in",1
"So after our",1
"after our copy",1
"our copy command",1
"copy command we",1
"command we can",1
"we can store",1
"can store the",1
"store the location",1
"prefix command to",1
"command to prefix",1
"to prefix the",1
"prefix the name",1
"name of our",1
"of our user",1
"defined type before",1
"type before each",1
"before each of",1
"storing the x",1
"x and the",3
"and the y",3
"the y coordinates",2
"y coordinates using",1
"coordinates using our",1
"our global x",1
"storing the bottom",1
"hand corner by",1
"corner by taking",1
"by taking the",1
"taking the global",1
"the global and",1
"global and adding",1
"width of that",1
"that image and",1
"image and the",1
"bottom y coordinate",1
"y coordinate is",2
"coordinate is the",1
"is the global",1
"the global y",1
"global y coordinate",1
"height of the",1
"have now stored",1
"now stored the",1
"stored the x",1
"and y location",1
"y location of",1
"location of both",1
"both the top",1
"the top and",1
"top and left",1
"corners of our",1
"our image and",1
"image and this",1
"this is passed",1
"is passed back",1
"passed back to",3
"to the calling",6
"the calling routine",4
"calling routine to",1
"routine to be",1
"be passed into",1
"passed into the",1
"into the global",1
"that we've stored",1
"we've stored that",1
"stored that information",1
"that information in",1
"information in a",1
"global array how",1
"array how can",1
"use of it",1
"of it so",1
"it so that",1
"the user hovers",1
"user hovers over",1
"hovers over it",1
"over it when",1
"it when they",1
"when they click",2
"they click with",1
"click with the",2
"mouse button it",1
"button it will",1
"it will load",1
"will load up",1
"load up the",1
"up the URL",2
"the URL that's",1
"URL that's been",1
"that's been stored",1
"been stored in",1
"stored in the",1
"Well we've already",1
"we've already got",1
"already got a",1
"got a function",1
"function which allows",1
"us to right",1
"to right click",1
"right click on",1
"control we merely",1
"we merely need",1
"merely need to",1
"need to add",2
"to add to",1
"add to that",1
"that the ability",1
"ability to trap",1
"to trap left",1
"trap left clicks",1
"left clicks as",1
"clicks as well",1
"as well and",1
"well and that",1
"and that is",1
"that is within",1
"is within the",1
"within the graphic",1
"the graphic proc",2
"graphic proc function",3
"is our graphic",1
"our graphic proc",1
"function which is",1
"which is called",3
"is called when",1
"called when the",1
"user clicks either",1
"clicks either with",1
"either with the",1
"the left or",1
"left or the",1
"or the right",1
"have a condition",1
"a condition set",1
"condition set up",1
"set up to",1
"up to handle",1
"handle the right",1
"mouse button at",1
"button at the",1
"add a condition",1
"a condition for",1
"condition for the",1
"for the left",1
"is the case",1
"case statement to",1
"statement to handle",1
"to handle when",1
"handle when the",1
"When that button",1
"that button is",1
"button is released",1
"is released we",1
"released we will",1
"we will pick",1
"will pick up",1
"y coordinates on",1
"coordinates on screen",1
"populate the URL",2
"the URL with",1
"URL with an",1
"with an empty",1
"length string and",1
"string and at",1
"the moment we",1
"moment we will",1
"we will display",1
"will display a",1
"display a message",1
"a message box",1
"message box on",1
"box on the",1
"screen to prove",1
"to prove that",1
"prove that we've",1
"that we've actually",1
"we've actually trapped",1
"actually trapped the",1
"trapped the left",1
"now and if",1
"if we left",1
"we left mouse",1
"left mouse click",1
"mouse click someone",1
"click someone on",1
"someone on the",1
"the screen we're",1
"screen we're getting",1
"getting the message",1
"the message box",1
"So we are",2
"we are correctly",1
"are correctly picking",1
"correctly picking up",1
"up the click",1
"the click with",1
"So we've proved",1
"we've proved that",1
"proved that works",1
"that works quite",1
"works quite successfully",1
"next we have",1
"we have to",2
"new function called",1
"function called isLink",1
"This will take",1
"will take three",1
"take three parameters",1
"parameters the x",2
"the x the",2
"x the y",2
"y coordinate and",2
"coordinate and the",2
"and the URL",1
"The URL is",1
"URL is going",1
"to be populated",1
"be populated on",1
"populated on return",1
"on return from",1
"return from that",1
"from that function",1
"that function if",1
"function if the",1
"if the zone",1
"the zone we",1
"zone we have",1
"we have clicked",1
"have clicked upon",1
"clicked upon is",1
"upon is one",1
"one of those",1
"of those which",1
"those which has",1
"has an embedded",1
"So as I",1
"I said this",1
"said this function",1
"function is going",1
"to take the",3
"take the three",1
"and the return",1
"the return value",1
"return value which",1
"value which will",1
"use a for",1
"next loop here",1
"loop here to",1
"here to step",1
"each element of",3
"the global URLs",1
"global URLs array",1
"is quite a",1
"quite a simple",1
"a simple function",1
"for each element",1
"element of this",2
"of this global",1
"global array we're",1
"array we're testing",1
"we're testing the",1
"testing the x",1
"y coordinates against",1
"coordinates against the",1
"against the values",1
"If the x",1
"x coordinate is",1
"coordinate is greater",2
"is greater than",3
"greater than the",2
"than the top",2
"top x but",1
"x but less",1
"but less than",1
"less than the",2
"than the bottom",2
"top y and",1
"y and less",1
"and less than",1
"If this is",1
"is all true",1
"all true then",1
"are indeed within",1
"indeed within a",1
"within a zone",1
"a zone which",1
"zone which holds",1
"which holds a",1
"holds a link",1
"can then populate",2
"then populate the",1
"the URL from",1
"URL from that",1
"from that by",1
"that by using",1
"using the trim",1
"the trim command",1
"trim command to",1
"command to trim",1
"to trim it",1
"trim it down",1
"it down from",1
"down from the",1
"from the extra",1
"the extra spaces",1
"extra spaces at",1
"spaces at the",1
"can then return",1
"then return the",1
"return the value",2
"value true and",1
"true and exit",1
"and exit the",1
"the function immediately",1
"If we find",1
"we find no",1
"find no entry",1
"no entry within",1
"entry within this",1
"within this array",1
"this array then",1
"array then the",1
"the value returned",2
"value returned is",1
"returned is false",1
"give us a",1
"us a mechanism",1
"a mechanism by",1
"mechanism by which",1
"by which when",1
"which when the",1
"can determine if",1
"determine if the",1
"if the area",1
"the area they",1
"area they have",1
"they have clicked",1
"have clicked on",1
"clicked on has",1
"on has been",1
"has been stored",1
"been stored as",1
"stored as an",1
"as an anchor",1
"an anchor hyperlink",1
"So if this",1
"if this does",1
"this does return",1
"does return true",1
"return true what",1
"true what do",1
"do we do",1
"we do next?",1
"do next? Well",1
"next? Well we",1
"Well we need",1
"need to link",1
"to the new",2
"the new URL",1
"let's create a",1
"which can do",1
"do that for",1
"that for us",1
"for us and",1
"us and we'll",1
"we'll call that",1
"that function process",1
"function process a",2
"process a URL",2
"new function process",3
"a URL taking",1
"URL taking its",1
"single parameter which",1
"parameter which is",1
"this function we're",3
"function we're going",1
"be using some",1
"using some common",1
"some common code",1
"common code we",1
"we have already",1
"have already created",1
"is to determine",1
"determine the existing",1
"the existing path",1
"existing path of",1
"path of the",1
"of the URL",1
"the URL we're",2
"URL we're currently",1
"we're currently on",1
"We can get",1
"can get that",1
"get that from",1
"that from the",1
"the URL text",1
"URL text box",1
"text box which",1
"box which is",1
"which is on",1
"is on screen",1
"screen at the",1
"of the dialog",2
"Eventually we're going",1
"have to support",1
"to support documents",1
"support documents which",1
"documents which are",1
"are on a",1
"on a web",1
"a web server",1
"web server as",1
"server as opposed",1
"as opposed to",2
"opposed to those",1
"to those which",1
"those which are",1
"which are local",1
"are local to",1
"local to the",1
"to the machine",1
"the machine we",1
"machine we are",1
"are currently running",1
"currently running on",1
"So this code",1
"this code will",1
"code will go",1
"will go through",1
"through a number",1
"of iterations as",1
"iterations as we",1
"as we move",1
"we move down",1
"move down that",1
"down that path",1
"that path but",1
"path but for",1
"but for the",1
"the moment we're",1
"moment we're going",1
"take the value",2
"the value that's",1
"value that's in",1
"the URL at",1
"the dialog and",1
"dialog and we're",1
"going to work",1
"work out is",1
"out is the",1
"is the path",2
"the path relative",1
"path relative to",1
"relative to where",1
"to where the",2
"where the existing",1
"the existing URL",1
"existing URL actually",1
"URL actually is",1
"we're looking for",1
"for the backslash",1
"the backslash and",1
"backslash and forward",1
"and forward slash",1
"forward slash within",1
"slash within the",1
"within the URL",1
"can determine the",2
"determine the delimiter",1
"the delimiter either",1
"delimiter either backslash",1
"either backslash or",1
"backslash or forward",1
"or forward slash",1
"forward slash depending",1
"slash depending whether",1
"depending whether we're",1
"whether we're actually",1
"we're actually pulling",1
"actually pulling any",1
"pulling any local",1
"any local file",1
"local file or",1
"file or we're",1
"or we're taking",1
"we're taking this",1
"taking this from",1
"this from somewhere",1
"from somewhere on",1
"somewhere on the",1
"on the world",1
"wide web and",1
"web and as",1
"we're handling everything",1
"handling everything locally",1
"everything locally we're",1
"locally we're taking",1
"taking the last",1
"the last element",1
"last element of",1
"of the end",1
"of the path",1
"the path replacing",1
"path replacing that",1
"replacing that with",1
"with the file",1
"the file we've",2
"file we've just",1
"we've just loaded",1
"just loaded up",1
"loaded up the",1
"and we're launching",1
"we're launching from",1
"launching from there",1
"using an inbuilt",1
"an inbuilt function",1
"inbuilt function in",1
"function in our",1
"in our file",1
"our file handling",1
"file handling routines",1
"handling routines library",1
"routines library which",1
"library which is",1
"is called start",1
"called start range",1
"start range parse",1
"takes the path",1
"the path the",1
"path the delimiter",1
"the delimiter and",2
"delimiter and the",1
"the end element",2
"We have determined",1
"have determined the",1
"determined the end",1
"end element using",1
"element using the",1
"using the parse",1
"the parse count",1
"parse count value",1
"This counts the",1
"counts the number",1
"of elements using",1
"elements using the",1
"using the delimiter",1
"delimiter and subtracts",1
"and subtracts one",1
"subtracts one and",1
"one and we",1
"and we end",1
"we end up",1
"end up with",1
"up with a",1
"with a path",1
"a path which",1
"path which is",1
"the path to",1
"path to the",1
"to the folder",1
"the folder but",1
"folder but not",1
"but not the",1
"not the file",1
"the file itself",1
"We then add",1
"then add on",1
"on the file",1
"file we've got",1
"we've got from",1
"got from the",1
"URL and in",1
"and in later",1
"in later videos",1
"later videos we'll",1
"videos we'll put",1
"we'll put code",1
"put code in",1
"to handle these",1
"handle these new",1
"these new paths",1
"that we've got",2
"we've got this",2
"this far we",1
"far we now",1
"series of steps",1
"of steps to",1
"steps to actually",1
"to actually set",1
"actually set values",1
"set values on",1
"values on the",1
"on the dialogue",1
"the dialogue and",1
"dialogue and to",1
"and to handle",1
"handle the population",1
"population of our",1
"of our graphics",2
"we are first",1
"are first going",1
"first going to",1
"to call the",1
"call the clear",1
"the clear graphics",1
"clear graphics control",1
"graphics control routine",1
"control routine and",1
"routine and then",1
"and then set",1
"then set the",1
"set the text",1
"the text at",1
"text at the",1
"of the dialogue",1
"the dialogue to",1
"dialogue to be",1
"be the URL",1
"URL we're about",1
"about to link",1
"can then store",1
"then store the",2
"URL in our",1
"global array by",1
"array by determining",1
"by determining the",1
"determining the tab",1
"the tab the",1
"tab the user",1
"user has currently",1
"has currently selected",1
"currently selected and",1
"selected and using",1
"and using that",1
"using that to",1
"that to store",1
"to store it",1
"store it in",1
"it in the",2
"And our final",1
"our final stage",1
"final stage is",1
"stage is to",1
"is to increment",1
"increment the latest",1
"the latest slot",1
"latest slot array",1
"slot array and",1
"array and then",1
"and then store",1
"the URL history",1
"URL history and",1
"history and then",1
"and then finally",1
"then finally render",1
"finally render the",1
"the HTML itself",1
"HTML itself using",1
"itself using our",1
"our existing function",1
"existing function setup",1
"function setup to",1
"setup to perform",1
"perform that task",1
"So these are",1
"these are routines",1
"are routines we've",1
"routines we've created",1
"we've created in",1
"created in previous",1
"in previous videos",1
"this far how",1
"far how close",1
"how close is",1
"close is our",1
"is our code",1
"code to completion?",1
"to completion? Let's",1
"completion? Let's try",1
"Well there is",1
"Let's try dragging",1
"try dragging in",1
"dragging in our",1
"in our index",4
"Well our index",1
"index document is",1
"document is showing",1
"is showing but",1
"showing but we've",1
"but we've still",1
"we've still got",1
"still got the",1
"got the text",1
"the text for",1
"text for the",1
"the href on",1
"href on the",1
"we go over",1
"go over page",1
"over page one",1
"one and click",1
"on it we",1
"it we are",1
"are indeed getting",1
"indeed getting a",1
"getting a link",1
"link to page",1
"page two we're",1
"two we're getting",1
"we're getting page",1
"getting page two",1
"However we need",1
"to get rid",1
"get rid of",1
"rid of this",1
"of this text",1
"this text on",1
"code and have",1
"look at what",1
"at what prints",1
"what prints on",1
"prints on this",1
"on this graphics",1
"this graphics control",1
"So printing to",1
"to the graphics",2
"graphics control of",1
"control of plain",1
"of plain text",1
"plain text is",1
"text is done",1
"is done in",1
"done in a",1
"in a function",1
"This determines the",1
"determines the position",1
"the position to",1
"position to print",1
"to print and",1
"print and prints",1
"and prints text",1
"prints text using",1
"text using the",1
"using the graphics",1
"the graphics print",1
"graphics print command",1
"And we are",2
"we are storing",1
"are storing the",1
"storing the value",1
"of the data",1
"the data to",1
"data to print",1
"to print in",1
"print in this",1
"in this temporary",1
"this temporary variable",2
"However if this",1
"if this temporary",1
"temporary variable contains",1
"variable contains an",1
"contains an image",1
"image source command",1
"source command then",1
"command then it's",1
"then it's an",2
"need to test",1
"to test and",2
"test and bypass",1
"and bypass that",1
"bypass that if",1
"that if that's",1
"is our test",1
"our test for",1
"test for the",1
"for the embedded",1
"the embedded link",1
"string command to",1
"command to look",1
"look for image",1
"for image source",1
"As the value",1
"value within temp",1
"within temp data",1
"temp data is",1
"data is all",1
"is all lowercase",1
"all lowercase then",1
"lowercase then this",1
"then this will",1
"will work quite",1
"work quite successfully",1
"And if the",2
"if the value",1
"the value is",6
"value is greater",1
"greater than zero",1
"than zero then",1
"zero then it's",1
"up the position",1
"the position we",1
"position we are",1
"we are on",1
"are on screen",1
"We can print",1
"can print a",1
"blank line and",1
"line and we",1
"can then repopulate",1
"then repopulate the",1
"repopulate the global",1
"running that code",3
"that code once",1
"code once more",4
"drag in our",2
"index page and",2
"page and we",1
"are now missing",1
"now missing the",1
"text we had",1
"But the links",1
"the links will",1
"links will still",1
"will still work",1
"we can have",1
"at the history",1
"the history and",1
"history and we'll",1
"we'll see we",2
"have our index",1
"page and page",1
"So all appears",1
"all appears to",1
"to be working",1
"be working quite",1
"working quite well",1
"Page one gives",1
"one gives us",1
"gives us page",3
"us page one",2
"page one, page",1
"page two gives",1
"two gives us",1
"us page two",1
"page two, and",1
"and page three",1
"page three gives",1
"three gives us",1
"us page three",1
"If however we",1
"however we scroll",1
"scroll down the",1
"down the virtual",1
"the virtual graphics",1
"virtual graphics control",1
"graphics control and",1
"control and click",1
"page four it's",1
"four it's not",1
"it's not giving",1
"not giving us",1
"giving us a",1
"us a page",1
"Or is it?",1
"is it? If",1
"it? If we",1
"If we scroll",2
"we scroll back",1
"scroll back up",1
"back up we'll",1
"up we'll see",1
"we have indeed",1
"have indeed got",1
"indeed got page",2
"got page one",2
"So why have",1
"why have we",1
"have we got",1
"we got page",1
"page one when",1
"one when we",1
"when we actually",1
"we actually clicked",1
"actually clicked on",1
"clicked on page",1
"on page four?",1
"page four? The",1
"four? The reason",1
"for this is",2
"is the graphics",1
"graphics control is",1
"control is virtual",1
"As we scroll",1
"we scroll up",1
"scroll up and",1
"up and down",1
"and down the",1
"down the position",1
"the position has",1
"position has actually",1
"has actually changed",1
"So what has",1
"what has returned",1
"has returned when",1
"returned when we",1
"when we click?",1
"we click? Are",1
"click? Are they",1
"Are they coordinates?",1
"they coordinates? Is",1
"coordinates? Is it",1
"Is it are",1
"it are the",1
"are the coordinates",1
"the coordinates on",1
"coordinates on the",1
"on the top",1
"of the current",2
"the current part",1
"current part of",1
"part of the",2
"of the window?",1
"the window? So",1
"window? So if",1
"page two it's",1
"two it's going",1
"going to give",1
"give us page",1
"page one because",1
"one because that's",1
"because that's where",1
"that's where page",1
"where page one",1
"page one existed",1
"need to find",1
"to find a",1
"find a way",1
"a way of",1
"way of handling",1
"of handling when",1
"handling when the",1
"has actually scrolled",1
"actually scrolled down",1
"scrolled down to",1
"down to a",1
"to a lower",1
"a lower part",1
"lower part of",1
"of the graphics",1
"the graphics page",1
"fix that problem",1
"So when the",1
"the user actually",1
"user actually clicks",1
"actually clicks on",1
"on the left",1
"mouse button we",1
"button we need",1
"In here we're",1
"here we're picking",1
"y coordinates but",1
"coordinates but we're",1
"but we're using",1
"using a virtual",1
"a virtual window",1
"get the beginning",1
"beginning of this",1
"of this window",1
"this window and",1
"window and Power",1
"and Power Basic",1
"Power Basic provides",1
"Basic provides a",1
"provides a graphic",1
"a graphic get",1
"graphic get view",1
"get view command",1
"view command and",1
"command and this",1
"and this allows",1
"pick up a",1
"up a width",1
"a width and",1
"height of where",1
"of where we",1
"where we currently",1
"we currently are",1
"currently are and",1
"are and we",1
"can then add",1
"then add that",1
"add that on",1
"that on to",1
"we've now started",1
"now started to",1
"started to use",1
"two new variables",1
"new variables which",1
"variables which we'll",1
"which we'll need",1
"to create at",1
"create at the",1
"of our function",1
"our function as",1
"function as we",1
"have now done",1
"So this should",1
"this should allow",1
"should allow us",1
"us to correctly",1
"to correctly pick",1
"correctly pick up",1
"pick up where",1
"up where we",1
"where we are",1
"we are actually",1
"are actually clicking",1
"actually clicking on",1
"clicking on and",1
"on and get",1
"and get coordinate",1
"get coordinate system",1
"coordinate system we",1
"system we can",1
"we can actually",2
"actually use with",1
"use with a",1
"with a global",1
"running the code",3
"the code once",3
"our index, we",1
"we can click",2
"page one, we",1
"on page three",1
"page three and",1
"three and if",1
"scroll down if",1
"down if we",1
"page four it",1
"four it has",1
"it has indeed",1
"has indeed got",1
"got page four",1
"However the position",1
"the position on",1
"position on that",1
"on that screen",1
"that screen is",1
"screen is further",1
"is further down",1
"further down so",1
"down so we'll",1
"so we'll need",1
"the location back",1
"location back to",1
"So there's one",1
"there's one more",1
"one more change",1
"more change we",1
"change we have",1
"have to make",1
"However the ability",1
"ability to click",1
"click on each",1
"on each of",1
"the pages is",1
"pages is working",1
"is working quite",1
"working quite nicely",1
"So once more",1
"once more back",1
"more back to",1
"So there are",1
"there are several",1
"are several places",1
"several places within",1
"places within the",1
"within the code",1
"the code we",1
"code we could",1
"we could probably",1
"could probably put",1
"probably put this",1
"put this change",1
"However the render",1
"the html function",1
"html function is",1
"function is where",1
"is where all",1
"where all information",1
"all information is",1
"information is rendered",1
"is rendered to",1
"rendered to the",1
"So it's the",1
"it's the logical",1
"the logical place",1
"logical place to",1
"place to put",1
"to put this",1
"put this single",1
"where we set",1
"we set up",1
"set up details",1
"up details for",1
"details for the",1
"for the graphics",1
"We do a",1
"do a clear",1
"a clear command",1
"clear command, we",1
"we set the",3
"set the colors",1
"the colors, we",1
"set the phone",1
"the phone, we",1
"going to enter",1
"to enter a",1
"enter a new",1
"in here and",1
"here and that's",1
"and that's to",1
"that's to use",1
"use the graphic",1
"graphic set view",1
"set view command",1
"set the view",1
"the view to",1
"view to 00",1
"to 00 which",1
"00 which is",1
"is the top",1
"left hand coordinates",1
"hand coordinates of",1
"coordinates of our",1
"once more, bring",1
"index page, scroll",1
"scroll down, select",1
"select page four",1
"four and go",1
"and go back",1
"now going back",1
"going back to",1
"the page which",1
"page which is",1
"which is ideal",1
"we can link",2
"can link to",1
"link to each",1
"the pages quite",1
"pages quite successfully",1
"quite successfully regardless",1
"successfully regardless of",1
"regardless of the",1
"of the size",1
"of our browser",1
"We can make",1
"can make our",1
"make our browser",1
"our browser larger",1
"browser larger to",1
"larger to accommodate",1
"to accommodate all",1
"accommodate all four",1
"all four links",1
"four links and",1
"links and we",1
"can link quite",1
"link quite easily",1
"click on an",1
"on an area",1
"an area outside",1
"area outside the",1
"outside the click",1
"the click zones",1
"click zones, nothing",1
"to be inside",1
"be inside the",1
"inside the zone",1
"the zone which",1
"zone which we",1
"which we have",1
"we have trapped",1
"have trapped the",1
"trapped the coordinates",1
"coordinates of in",1
"of in order",1
"order to make",1
"make the anchor",1
"the anchor link",1
"anchor link work",1
"link work correctly",1
"what we've achieved",1
"we've achieved today",1
"achieved today is",1
"a new html",1
"new html command",1
"html command, the",1
"us to wrap",1
"to wrap around",1
"wrap around the",1
"around the image",1
"image tag and",1
"tag and make",1
"make the image",1
"the image a",1
"image a clickable",1
"a clickable link",1
"The user when",1
"user when they",1
"they click on",1
"click on this",1
"on this image",1
"this image can",1
"image can then",1
"can then link",1
"then link to",2
"to the image",1
"the image and",1
"image and then",1
"and then link",1
"link to another",1
"So using this",1
"using this technique",1
"this technique we",1
"technique we can",1
"can actually connect",1
"actually connect together",1
"connect together a",1
"together a large",1
"a large number",1
"large number of",1
"number of documents",1
"of documents and",1
"documents and as",1
"and as we",1
"we are supporting",1
